SIG|TRIP|ID|TimeStamp|No
Q|!!Hs1Jq13jV6|6290eb  |Fri 27 Mar 2020 16:58:17|8589057
Q|!!Hs1Jq13jV6|fead75  |Sat 28 Mar 2020 15:15:18|8600954
Q|!!Hs1Jq13jV6|fead75  |Sat 28 Mar 2020 15:18:02|8601001
Q|!!Hs1Jq13jV6|fead75  |Sat 28 Mar 2020 15:21:09|8601061
Q|!!Hs1Jq13jV6|fead75  |Sat 28 Mar 2020 15:22:45|8601103
Q|!!Hs1Jq13jV6|d6f0e1  |Wed 08 Apr 2020 12:02:45|8722377
Q|!!Hs1Jq13jV6|d6f0e1  |Wed 08 Apr 2020 12:16:00|8722549
Q|!!Hs1Jq13jV6|d6f0e1  |Wed 08 Apr 2020 12:36:02|8722788
Q|!!Hs1Jq13jV6|d6f0e1  |Wed 08 Apr 2020 12:36:50|8722797
Q|!!Hs1Jq13jV6|f4f117  |Wed 08 Apr 2020 12:49:22|8722933
Q|!!Hs1Jq13jV6|b7fcc5  |Wed 08 Apr 2020 15:54:03|8724925
Q|!!Hs1Jq13jV6|14b8b3  |Wed 08 Apr 2020 16:28:59|8725298
Q|!!Hs1Jq13jV6|14b8b3  |Wed 08 Apr 2020 17:06:17|8725847
Q|!!Hs1Jq13jV6|856327  |Wed 08 Apr 2020 17:37:40|8726249
Q|!!Hs1Jq13jV6|48c106  |Thu 09 Apr 2020 13:52:31|8734913
Q|!!Hs1Jq13jV6|48c106  |Thu 09 Apr 2020 14:00:25|8734998
Q|!!Hs1Jq13jV6|0f75ee  |Thu 09 Apr 2020 14:33:28|8735349
Q|!!Hs1Jq13jV6|0f75ee  |Thu 09 Apr 2020 14:37:17|8735398
Q|!!Hs1Jq13jV6|ca069e  |Thu 09 Apr 2020 14:44:10|8735530
Q|!!Hs1Jq13jV6|ca069e  |Thu 09 Apr 2020 14:54:04|8735695
Q|!!Hs1Jq13jV6|ca069e  |Thu 09 Apr 2020 15:04:38|8735867
Q|!!Hs1Jq13jV6|110248  |Thu 09 Apr 2020 15:21:27|8736051
Q|!!Hs1Jq13jV6|110248  |Thu 09 Apr 2020 15:35:57|8736266
Q|!!Hs1Jq13jV6|fc53f3  |Thu 09 Apr 2020 17:01:33|8737351
Q|!!Hs1Jq13jV6|766698  |Fri 10 Apr 2020 12:20:04|8746373
Q|!!Hs1Jq13jV6|766698  |Fri 10 Apr 2020 12:42:54|8746625
Q|!!Hs1Jq13jV6|766698  |Fri 10 Apr 2020 12:49:59|8746707
Q|!!Hs1Jq13jV6|ba29f9  |Fri 10 Apr 2020 15:53:58|8748891
Q|!!Hs1Jq13jV6|ba29f9  |Fri 10 Apr 2020 16:12:44|8749177
Q|!!Hs1Jq13jV6|069818  |Fri 10 Apr 2020 16:41:49|8749496
Q|!!Hs1Jq13jV6||Fri 10 Apr 2020 17:10:12|109
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 21:53:43|8763365
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 21:54:58|8763385
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 22:01:12|8763517
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 22:03:30|8763564
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 22:08:29|8763655
Q|!!Hs1Jq13jV6|453751  |Sat 11 Apr 2020 22:09:53|8763691
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:23:53|8763965
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:25:08|8764008
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:26:27|8764045
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:28:21|8764088
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:29:04|8764106
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:30:13|8764142
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:31:50|8764188
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:33:10|8764222
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:36:47|8764329
Q|!!Hs1Jq13jV6|0163d0  |Sat 11 Apr 2020 22:37:58|8764367
Q|!!Hs1Jq13jV6|9e3eda  |Sun 12 Apr 2020 00:00:04|8765747
Q|!!Hs1Jq13jV6|a0cf6d  |Mon 13 Apr 2020 20:30:44|8782920
Q|!!Hs1Jq13jV6|e204cd  |Mon 13 Apr 2020 22:54:35|8785100
Q|!!Hs1Jq13jV6|efc751  |Tue 14 Apr 2020 11:27:47|8789403
Q|!!Hs1Jq13jV6|efc751  |Tue 14 Apr 2020 11:28:43|8789415
Q|!!Hs1Jq13jV6|0a3575  |Tue 14 Apr 2020 14:09:31|8790921
Q|!!Hs1Jq13jV6|1c4605  |Tue 14 Apr 2020 15:36:22|8791878
Q|!!Hs1Jq13jV6|c618f4  |Tue 14 Apr 2020 15:50:43|8792104
Q|!!Hs1Jq13jV6|f0ecfc  |Tue 14 Apr 2020 16:25:57|8792646
Q|!!Hs1Jq13jV6|f0ecfc  |Tue 14 Apr 2020 16:30:20|8792697
Q|!!Hs1Jq13jV6|f0ecfc  |Tue 14 Apr 2020 16:33:11|8792755
Q|!!Hs1Jq13jV6|2497d9  |Tue 14 Apr 2020 18:33:33|8794680
Q|!!Hs1Jq13jV6|6769bc  |Tue 14 Apr 2020 19:09:49|8795380
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 13:47:08|8802265
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 13:48:57|8802279
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 13:59:20|8802359
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 14:06:42|8802413
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 14:14:48|8802499
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 14:28:00|8802617
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 14:32:30|8802666
Q|!!Hs1Jq13jV6|000000  |Wed 15 Apr 2020 14:34:54|8802706
Q|!!Hs1Jq13jV6|39becc  |Thu 16 Apr 2020 12:41:29|8813023
Q|!!Hs1Jq13jV6|274569  |Thu 16 Apr 2020 13:54:56|8813885
Q|!!Hs1Jq13jV6|1b7bf1  |Thu 16 Apr 2020 14:31:54|8814424
Q|!!Hs1Jq13jV6|1b7bf1  |Thu 16 Apr 2020 14:55:30|8814841
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 12:23:24|8825272
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 12:25:08|8825294
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 12:25:47|8825302
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 12:26:22|8825320
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 12:26:56|8825333
Q|!!Hs1Jq13jV6|535f3c  |Fri 17 Apr 2020 13:00:28|8825961
Q|!!Hs1Jq13jV6|58d161  |Fri 17 Apr 2020 19:16:32|8830235
Q|!!Hs1Jq13jV6|58d161  |Fri 17 Apr 2020 19:31:25|8830582
Q|!!Hs1Jq13jV6|c5f482  |Fri 17 Apr 2020 22:19:12|8832975
Q|!!Hs1Jq13jV6|c5f482  |Fri 17 Apr 2020 22:25:34|8833085
Q|!!Hs1Jq13jV6|c5f482  |Fri 17 Apr 2020 22:27:29|8833141
Q|!!Hs1Jq13jV6|7df6bf  |Sat 18 Apr 2020 13:30:12|8839415
Q|!!Hs1Jq13jV6|2b18bd  |Sun 26 Apr 2020 17:38:57|8930301
Q|!!Hs1Jq13jV6|14a931  |Tue 28 Apr 2020 18:43:25|8951255
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:14:45|8951718
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:15:09|8951723
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:21:36|8951828
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:29:58|8952023
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:34:42|8952145
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:36:02|8952185
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:36:47|8952219
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:37:32|8952254
Q|!!Hs1Jq13jV6|878872  |Tue 28 Apr 2020 19:38:23|8952286
Q|!!Hs1Jq13jV6|1db140  |Tue 28 Apr 2020 20:11:35|8952939
Q|!!Hs1Jq13jV6|f2e9da  |Tue 28 Apr 2020 20:58:18|8953725
Q|!!Hs1Jq13jV6|7e0c54  |Tue 28 Apr 2020 21:26:16|8954206
Q|!!Hs1Jq13jV6|a864f0  |Tue 28 Apr 2020 22:07:26|8954923
Q|!!Hs1Jq13jV6|a864f0  |Tue 28 Apr 2020 22:31:40|8955403
Q|!!Hs1Jq13jV6|6af544  |Wed 29 Apr 2020 00:18:42|8956805
Q|!!Hs1Jq13jV6|6af544  |Wed 29 Apr 2020 00:23:32|8956863
Q|!!Hs1Jq13jV6|1a89fd  |Wed 29 Apr 2020 00:50:26|8957175
Q|!!Hs1Jq13jV6|1a89fd  |Wed 29 Apr 2020 00:59:54|8957365
Q|!!Hs1Jq13jV6|c8f4dc  |Wed 29 Apr 2020 15:22:44|8963389
Q|!!Hs1Jq13jV6|c8f4dc  |Wed 29 Apr 2020 16:01:10|8963894
Q|!!Hs1Jq13jV6|957a90  |Thu 30 Apr 2020 15:37:28|8975029
Q|!!Hs1Jq13jV6|957a90  |Thu 30 Apr 2020 15:57:10|8975355
Q|!!Hs1Jq13jV6|4c23f8  |Thu 30 Apr 2020 16:14:12|8975590
Q|!!Hs1Jq13jV6|4c23f8  |Thu 30 Apr 2020 16:26:00|8975862
Q|!!Hs1Jq13jV6|1656e4  |Thu 30 Apr 2020 16:50:58|8976284
Q|!!Hs1Jq13jV6|1656e4  |Thu 30 Apr 2020 16:56:26|8976400
Q|!!Hs1Jq13jV6|1656e4  |Thu 30 Apr 2020 17:04:19|8976611
Q|!!Hs1Jq13jV6|1656e4  |Thu 30 Apr 2020 17:05:01|8976627
Q|!!Hs1Jq13jV6|74d5f2  |Thu 30 Apr 2020 17:24:26|8977031
Q|!!Hs1Jq13jV6|74d5f2  |Thu 30 Apr 2020 17:52:09|8977653
Q|!!Hs1Jq13jV6|f7fc99  |Thu 30 Apr 2020 18:30:50|8978142
Q|!!Hs1Jq13jV6|da9947  |Thu 30 Apr 2020 18:46:38|8978368
Q|!!Hs1Jq13jV6|da9947  |Thu 30 Apr 2020 18:49:48|8978413
Q|!!Hs1Jq13jV6|da9947  |Thu 30 Apr 2020 18:55:40|8978508>>8978514
Q|!!Hs1Jq13jV6|da9947  |Thu 30 Apr 2020 18:59:59|8978612
Q|!!Hs1Jq13jV6|80155a  |Thu 30 Apr 2020 19:29:41|8979236
Q|!!Hs1Jq13jV6|f13768  |Thu 30 Apr 2020 22:05:32|8981377
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:19:13|8981568
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:23:17|8981639
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:25:59|8981703
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:29:23|8981774
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:36:26|8981922
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:38:28|8981960
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:40:25|8981997
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:45:10|8982104
Q|!!Hs1Jq13jV6|4997c0  |Thu 30 Apr 2020 22:50:48|8982219
Q|!!Hs1Jq13jV6|42d83a  |Thu 30 Apr 2020 22:54:10|8982276
Q|!!Hs1Jq13jV6|42d83a  |Thu 30 Apr 2020 22:59:36|8982407>>8982414
Q|!!Hs1Jq13jV6|42d83a  |Thu 30 Apr 2020 23:09:49|8982658
Q|!!Hs1Jq13jV6|a1a33b  |Fri 01 May 2020 00:00:02|8983501
Q|!!Hs1Jq13jV6|4379d9  |Fri 01 May 2020 12:40:35|8988531
Q|!!Hs1Jq13jV6|64f65e  |Fri 01 May 2020 13:15:42|8988998
Q|!!Hs1Jq13jV6|64f65e  |Fri 01 May 2020 13:22:37|8989094
Q|!!Hs1Jq13jV6|8f338f  |Fri 01 May 2020 13:27:39|8989185
Q|!!Hs1Jq13jV6|b8a35e  |Sat 02 May 2020 13:45:54|9000343
Q|!!Hs1Jq13jV6|b8a35e  |Sat 02 May 2020 14:13:13|9000629
Q|!!Hs1Jq13jV6|b8a35e  |Sat 02 May 2020 14:17:59|9000701>>9000703
Q|!!Hs1Jq13jV6|e2d0d7  |Sat 02 May 2020 14:20:44|9000728
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:30:53|9000886
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:39:36|9001075
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:44:57|9001179
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:52:22|9001296
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:55:26|9001367
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:58:19|9001442
Q|!!Hs1Jq13jV6|4cbab8  |Sat 02 May 2020 14:59:19|9001462
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:00:39|9001486
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:01:33|9001495
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:02:41|9001515
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:03:39|9001534
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:11:26|9001685
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:13:42|9001729
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:15:29|9001772
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:17:17|9001818
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:18:06|9001835
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:18:59|9001857
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:19:51|9001878
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:22:14|9001934
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:23:24|9001957
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:24:06|9001975
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:25:42|9002006
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:26:40|9002027
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:27:27|9002054
Q|!!Hs1Jq13jV6|79c210  |Sat 02 May 2020 15:29:28|9002095
Q|!!Hs1Jq13jV6|7ababc  |Sat 02 May 2020 17:17:47|9003389
Q|!!Hs1Jq13jV6|7ababc  |Sat 02 May 2020 17:22:57|9003452
Q|!!Hs1Jq13jV6|1647d9  |Sat 02 May 2020 17:42:11|9003730
Q|!!Hs1Jq13jV6|768ebf  |Sat 02 May 2020 18:34:06|9004278
Q|!!Hs1Jq13jV6|1a100f  |Sat 02 May 2020 23:16:46|9006940
Q|!!Hs1Jq13jV6|aa9c98  |Sun 03 May 2020 12:55:09|9011388
Q|!!Hs1Jq13jV6|aa9c98  |Sun 03 May 2020 12:58:55|9011435
Q|!!Hs1Jq13jV6|aa9c98  |Sun 03 May 2020 13:01:08|9011462
Q|!!Hs1Jq13jV6|aa9c98  |Sun 03 May 2020 13:01:32|9011467
Q|!!Hs1Jq13jV6|97a9d5  |Sun 03 May 2020 13:09:22|9011570
Q|!!Hs1Jq13jV6|97a9d5  |Sun 03 May 2020 13:55:49|9012163
Q|!!Hs1Jq13jV6|97a9d5  |Sun 03 May 2020 14:03:09|9012274
Q|!!Hs1Jq13jV6|2ce1a7  |Sun 03 May 2020 14:22:47|9012551
Q|!!Hs1Jq13jV6|2ce1a7  |Sun 03 May 2020 14:42:29|9012870
Q|!!Hs1Jq13jV6|2ce1a7  |Sun 03 May 2020 14:49:00|9012990
Q|!!Hs1Jq13jV6|ca6538  |Sun 03 May 2020 14:59:42|9013153
Q|!!Hs1Jq13jV6|ca6538  |Sun 03 May 2020 15:02:53|9013220
Q|!!Hs1Jq13jV6|ca6538  |Sun 03 May 2020 15:30:18|9013758
Q|!!Hs1Jq13jV6|711996  |Sun 03 May 2020 15:40:10|9013919
Q|!!Hs1Jq13jV6|711996  |Sun 03 May 2020 15:56:04|9014260
Q|!!Hs1Jq13jV6|492c49  |Sun 03 May 2020 16:32:28|9014861
Q|!!Hs1Jq13jV6|492c49  |Sun 03 May 2020 16:42:59|9015085
Q|!!Hs1Jq13jV6|492c49  |Sun 03 May 2020 16:52:14|9015289
Q|!!Hs1Jq13jV6|6452a4  |Mon 04 May 2020 12:37:45|9024925
Q|!!Hs1Jq13jV6|6452a4  |Mon 04 May 2020 12:43:12|9025008
Q|!!Hs1Jq13jV6|6452a4  |Mon 04 May 2020 13:01:24|9025283
Q|!!Hs1Jq13jV6|6452a4  |Mon 04 May 2020 13:06:12|9025368
Q|!!Hs1Jq13jV6|6452a4  |Mon 04 May 2020 13:07:01|9025384
Q|!!Hs1Jq13jV6|b484df  |Mon 04 May 2020 13:45:28|9025962
Q|!!Hs1Jq13jV6|3ed6c1  |Mon 04 May 2020 14:10:25|9026323
Q|!!Hs1Jq13jV6|3ed6c1  |Mon 04 May 2020 14:53:40|9026951
Q|!!Hs1Jq13jV6|2fe5aa  |Mon 04 May 2020 16:58:02|9028429
Q|!!Hs1Jq13jV6|b980ea  |Mon 04 May 2020 18:15:22|9029548
Q|!!Hs1Jq13jV6|419721  |Tue 05 May 2020 00:08:33|9033572
Q|!!Hs1Jq13jV6|419721  |Tue 05 May 2020 00:12:54|9033635
Q|!!Hs1Jq13jV6|419721  |Tue 05 May 2020 00:26:52|9033832
Q|!!Hs1Jq13jV6|3af07d  |Tue 05 May 2020 01:44:54|9034827
Q|!!Hs1Jq13jV6|3e3689  |Tue 05 May 2020 11:49:46|9038385
Q|!!Hs1Jq13jV6|66b738  |Tue 05 May 2020 12:08:26|9038646
Q|!!Hs1Jq13jV6|55376d  |Tue 05 May 2020 13:11:10|9039589
Q|!!Hs1Jq13jV6|5f255f  |Tue 05 May 2020 13:47:44|9040144
Q|!!Hs1Jq13jV6|d1c5c9  |Tue 05 May 2020 15:24:20|9041423
Q|!!Hs1Jq13jV6|d1c5c9  |Tue 05 May 2020 15:41:46|9041688
Q|!!Hs1Jq13jV6|5e38c3  |Tue 05 May 2020 16:02:03|9041931
Q|!!Hs1Jq13jV6|5e38c3  |Tue 05 May 2020 16:19:02|9042207
Q|!!Hs1Jq13jV6|e506e9  |Wed 06 May 2020 11:22:41|9050527
Q|!!Hs1Jq13jV6|e506e9  |Wed 06 May 2020 11:28:43|9050636
Q|!!Hs1Jq13jV6|e506e9  |Wed 06 May 2020 11:34:29|9050743
Q|!!Hs1Jq13jV6|e506e9  |Wed 06 May 2020 11:37:53|9050799
Q|!!Hs1Jq13jV6|e506e9  |Wed 06 May 2020 11:45:21|9050939
Q|!!Hs1Jq13jV6|8ec79e  |Wed 06 May 2020 12:34:08|9051651
Q|!!Hs1Jq13jV6|c6adb6  |Wed 06 May 2020 13:20:01|9052215
Q|!!Hs1Jq13jV6|c6adb6  |Wed 06 May 2020 13:27:23|9052346
Q|!!Hs1Jq13jV6|326c20  |Wed 06 May 2020 13:54:03|9052758
Q|!!Hs1Jq13jV6|0e1cdf  |Wed 06 May 2020 19:31:14|9056537
Q|!!Hs1Jq13jV6|0e1cdf  |Wed 06 May 2020 19:32:34|9056552
Q|!!Hs1Jq13jV6|fbed08  |Wed 06 May 2020 19:48:35|9056769
Q|!!Hs1Jq13jV6|24e397  |Wed 06 May 2020 20:23:01|9057548
Q|!!Hs1Jq13jV6|a95f7b  |Wed 06 May 2020 21:52:55|9058932
Q|!!Hs1Jq13jV6|a95f7b  |Wed 06 May 2020 21:58:43|9059016
Q|!!Hs1Jq13jV6|167396  |Wed 06 May 2020 23:40:16|9060298
Q|!!Hs1Jq13jV6|2ab982  |Wed 06 May 2020 23:51:47|9060482
Q|!!Hs1Jq13jV6|eab5f8  |Thu 07 May 2020 13:06:49|9065447
Q|!!Hs1Jq13jV6|eab5f8  |Thu 07 May 2020 13:19:31|9065630
Q|!!Hs1Jq13jV6|eab5f8  |Thu 07 May 2020 13:26:03|9065749
Q|!!Hs1Jq13jV6|edb599  |Thu 07 May 2020 13:47:51|9066083
Q|!!Hs1Jq13jV6|edb599  |Thu 07 May 2020 14:08:11|9066404
Q|!!Hs1Jq13jV6|ca2cad  |Thu 07 May 2020 14:35:40|9066831
Q|!!Hs1Jq13jV6|db95eb  |Thu 07 May 2020 16:59:20|9069125
Q|!!Hs1Jq13jV6|d73526  |Thu 07 May 2020 18:04:04|9070164
Q|!!Hs1Jq13jV6|ec1432  |Thu 07 May 2020 19:58:25|9071566
Q|!!Hs1Jq13jV6|ec1432  |Thu 07 May 2020 20:00:16|9071604
Q|!!Hs1Jq13jV6|21acc9  |Thu 07 May 2020 20:27:25|9072018
Q|!!Hs1Jq13jV6|21acc9  |Thu 07 May 2020 20:29:53|9072062
Q|!!Hs1Jq13jV6|f6c814  |Thu 07 May 2020 23:01:40|9074161
Q|!!Hs1Jq13jV6|707910  |Thu 07 May 2020 23:44:08|9074777
Q|!!Hs1Jq13jV6|df8722  |Fri 08 May 2020 10:23:58|9078652
Q|!!Hs1Jq13jV6|df8722  |Fri 08 May 2020 10:51:07|9078997
Q|!!Hs1Jq13jV6|df8722  |Fri 08 May 2020 10:54:54|9079065
Q|!!Hs1Jq13jV6|3f1b80  |Fri 08 May 2020 13:11:27|9080559
Q|!!Hs1Jq13jV6|a3d4de  |Fri 08 May 2020 14:41:39|9081684
Q|!!Hs1Jq13jV6|8e0875  |Fri 08 May 2020 15:10:56|9082082
Q|!!Hs1Jq13jV6|f19d95  |Fri 08 May 2020 15:28:11|9082360
Q|!!Hs1Jq13jV6|6f8337  |Fri 08 May 2020 15:50:59|9082747
Q|!!Hs1Jq13jV6|6f8337  |Fri 08 May 2020 15:56:34|9082841
Q|!!Hs1Jq13jV6|4bfaad  |Fri 08 May 2020 16:09:02|9083042
Q|!!Hs1Jq13jV6|ccc29b  |Fri 08 May 2020 16:54:56|9083792
Q|!!Hs1Jq13jV6|ccc29b  |Fri 08 May 2020 16:57:44|9083833
Q|!!Hs1Jq13jV6|ccc29b  |Fri 08 May 2020 17:11:43|9084119
Q|!!Hs1Jq13jV6|e8fbb4  |Sat 09 May 2020 02:10:25|9089811
Q|!!Hs1Jq13jV6|e8fbb4  |Sat 09 May 2020 02:13:38|9089835
Q|!!Hs1Jq13jV6|e8fbb4  |Sat 09 May 2020 02:22:53|9089955
Q|!!Hs1Jq13jV6|e8fbb4  |Sat 09 May 2020 02:35:37|9090124
Q|!!Hs1Jq13jV6|f40f63  |Sat 09 May 2020 02:49:31|9090272
Q|!!Hs1Jq13jV6|f40f63  |Sat 09 May 2020 03:09:01|9090529
Q|!!Hs1Jq13jV6|f40f63  |Sat 09 May 2020 03:30:57|9090800
Q|!!Hs1Jq13jV6|b2e4dd  |Sat 09 May 2020 03:46:09|9091001
Q|!!Hs1Jq13jV6|b2e4dd  |Sat 09 May 2020 03:47:10|9091018
Q|!!Hs1Jq13jV6|b2e4dd  |Sat 09 May 2020 04:53:07|9091582
Q|!!Hs1Jq13jV6|8eea9c  |Sat 09 May 2020 12:53:05|9094684
Q|!!Hs1Jq13jV6|c2f5bc  |Sat 09 May 2020 13:11:26|9094917
Q|!!Hs1Jq13jV6|c2f5bc  |Sat 09 May 2020 13:16:01|9094985
Q|!!Hs1Jq13jV6|c2f5bc  |Sat 09 May 2020 13:28:23|9095184
Q|!!Hs1Jq13jV6|097091  |Sat 09 May 2020 14:19:26|9095955
Q|!!Hs1Jq13jV6|097091  |Sat 09 May 2020 14:33:08|9096209
Q|!!Hs1Jq13jV6|ef69ba  |Sat 09 May 2020 14:48:43|9096459
Q|!!Hs1Jq13jV6|17f78c  |Sat 09 May 2020 16:46:39|9098419
Q|!!Hs1Jq13jV6|17f78c  |Sat 09 May 2020 16:59:30|9098630
Q|!!Hs1Jq13jV6|17f78c  |Sat 09 May 2020 17:10:10|9098830
Q|!!Hs1Jq13jV6|4d1a57  |Sat 09 May 2020 17:20:08|9098993
Q|!!Hs1Jq13jV6|4d1a57  |Sat 09 May 2020 17:53:23|9099624
Q|!!Hs1Jq13jV6|4d1a57  |Sat 09 May 2020 17:58:24|9099715
Q|!!Hs1Jq13jV6|4d1a57  |Sat 09 May 2020 18:00:33|9099761
Q|!!Hs1Jq13jV6|4d1a57  |Sat 09 May 2020 18:02:59|9099809
Q|!!Hs1Jq13jV6|ab1099  |Sat 09 May 2020 18:07:10|9099891
Q|!!Hs1Jq13jV6|ab1099  |Sat 09 May 2020 18:13:13|9100026
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:23:47|9100090
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:24:14|9100103
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:28:02|9100190
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:29:00|9100202
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:31:04|9100244
Q|!!Hs1Jq13jV6|ccf64d  |Sat 09 May 2020 18:35:21|9100320
Q|!!Hs1Jq13jV6|3553d0  |Sat 09 May 2020 23:36:50|9104509
Q|!!Hs1Jq13jV6|eaffbb  |Sun 10 May 2020 01:07:52|9105563
Q|!!Hs1Jq13jV6|4c9b3f  |Sun 10 May 2020 12:49:32|9109791
Q|!!Hs1Jq13jV6|4c9b3f  |Sun 10 May 2020 12:50:46|9109809
Q|!!Hs1Jq13jV6|7be5d4  |Sun 10 May 2020 16:54:03|9112390
Q|!!Hs1Jq13jV6|7be5d4  |Sun 10 May 2020 16:58:19|9112467
Q|!!Hs1Jq13jV6|7be5d4  |Sun 10 May 2020 17:01:33|9112531
Q|!!Hs1Jq13jV6|26c7f6  |Mon 11 May 2020 12:11:31|9123532
Q|!!Hs1Jq13jV6|26c7f6  |Mon 11 May 2020 12:22:13|9123687
Q|!!Hs1Jq13jV6|9308c7  |Mon 11 May 2020 12:41:18|9123976
Q|!!Hs1Jq13jV6|9308c7  |Mon 11 May 2020 12:43:16|9124024
Q|!!Hs1Jq13jV6|9308c7  |Mon 11 May 2020 12:54:50|9124288
Q|!!Hs1Jq13jV6|9308c7  |Mon 11 May 2020 13:05:59|9124548
Q|!!Hs1Jq13jV6|e62c36  |Mon 11 May 2020 14:02:28|9125328
Q|!!Hs1Jq13jV6|871a1d  |Mon 11 May 2020 15:48:15|9126780
Q|!!Hs1Jq13jV6|319406  |Mon 11 May 2020 18:51:58|9129285
Q|!!Hs1Jq13jV6|319406  |Mon 11 May 2020 19:06:24|9129529
Q|!!Hs1Jq13jV6|319406  |Mon 11 May 2020 19:09:55|9129645
Q|!!Hs1Jq13jV6|ab4dc2  |Mon 11 May 2020 21:45:43|9132283
Q|!!Hs1Jq13jV6|ab4dc2  |Mon 11 May 2020 21:49:34|9132402
